year,version,statefips,countyfips,geocat,agecat,racecat,sexcat,iprcat,NIPR,nipr_moe,NUI,nui_moe,NIC,nic_moe,PCTUI,pctui_moe,PCTIC,pctic_moe,PCTELIG,pctelig_moe,PCTLIIC,pctliic_moe,state_name,county_name,expansion_group,treated,post,treat_post
2021,        ,9,0,40,0,0,0,0,2875676,       0,172986,    9134,2702690,    9134,6.0,0.3, 94.0,  0.3,  6.0,  0.3, 94.0,  0.3,Connecticut,                                             ,expansion_2014,1,1,1
2021,        ,10,0,40,0,0,0,0,777907,       0,53437,    4310,724470,    4310,6.9,0.6, 93.1,  0.6,  6.9,  0.6, 93.1,  0.6,Delaware,                                             ,expansion_2014,1,1,1
2021,        ,11,0,40,0,0,0,0,548544,       0,20443,    2889,528101,    2889,3.7,0.5, 96.3,  0.5,  3.7,  0.5, 96.3,  0.5,District of Columbia,                                             ,expansion_2014,1,1,1
2021,        ,12,0,40,0,0,0,0,16789978,       0,2534999,   41055,14254979,   41055,15.1,0.2, 84.9,  0.2, 15.1,  0.2, 84.9,  0.2,Florida,                                             ,never_expanded,0,1,0
2021,        ,13,0,40,0,0,0,0,8881612,       0,1311686,   28143,7569926,   28143,14.8,0.3, 85.2,  0.3, 14.8,  0.3, 85.2,  0.3,Georgia,                                             ,never_expanded,0,1,0
2021,        ,15,0,40,0,0,0,0,1213241,       0,53490,    4177,1159751,    4177,4.4,0.3, 95.6,  0.3,  4.4,  0.3, 95.6,  0.3,Hawaii,                                             ,expansion_2014,1,1,1
2021,        ,17,0,40,0,0,0,0,10322117,       0,845089,   20026,9477028,   20026,8.2,0.2, 91.8,  0.2,  8.2,  0.2, 91.8,  0.2,Illinois,                                             ,expansion_2014,1,1,1
2021,        ,19,0,40,0,0,0,0,2566767,       0,148100,    6747,2418667,    6747,5.8,0.3, 94.2,  0.3,  5.8,  0.3, 94.2,  0.3,Iowa,                                             ,expansion_2014,1,1,1
2021,        ,20,0,40,0,0,0,0,2396547,       0,260427,    9491,2136120,    9491,10.9,0.4, 89.1,  0.4, 10.9,  0.4, 89.1,  0.4,Kansas,                                             ,never_expanded,0,1,0
2021,        ,21,0,40,0,0,0,0,3643698,       0,246692,   10681,3397006,   10681,6.8,0.3, 93.2,  0.3,  6.8,  0.3, 93.2,  0.3,Kentucky,                                             ,expansion_2014,1,1,1
2021,        ,24,0,40,0,0,0,0,5014672,       0,349910,   12695,4664762,   12695,7.0,0.3, 93.0,  0.3,  7.0,  0.3, 93.0,  0.3,Maryland,                                             ,expansion_2014,1,1,1
2021,        ,25,0,40,0,0,0,0,5583416,       0,162727,    9293,5420689,    9293,2.9,0.2, 97.1,  0.2,  2.9,  0.2, 97.1,  0.2,Massachusetts,                                             ,expansion_2014,1,1,1
2021,        ,26,0,40,0,0,0,0,8071887,       0,486048,   14275,7585839,   14275,6.0,0.2, 94.0,  0.2,  6.0,  0.2, 94.0,  0.2,Michigan,                                             ,expansion_2014,1,1,1
2021,        ,27,0,40,0,0,0,0,4672677,       0,247589,    8675,4425088,    8675,5.3,0.2, 94.7,  0.2,  5.3,  0.2, 94.7,  0.2,Minnesota,                                             ,expansion_2014,1,1,1
2021,        ,28,0,40,0,0,0,0,2341896,       0,335624,   12744,2006272,   12744,14.3,0.5, 85.7,  0.5, 14.3,  0.5, 85.7,  0.5,Mississippi,                                             ,never_expanded,0,1,0
2021,        ,32,0,40,0,0,0,0,2604138,       0,358374,   12284,2245764,   12284,13.8,0.5, 86.2,  0.5, 13.8,  0.5, 86.2,  0.5,Nevada,                                             ,expansion_2014,1,1,1
2021,        ,34,0,40,0,0,0,0,7539709,       0,622957,   18102,6916752,   18102,8.3,0.2, 91.7,  0.2,  8.3,  0.2, 91.7,  0.2,New Jersey,                                             ,expansion_2014,1,1,1
2021,        ,35,0,40,0,0,0,0,1649377,       0,207637,    9922,1441740,    9922,12.6,0.6, 87.4,  0.6, 12.6,  0.6, 87.4,  0.6,New Mexico,                                             ,expansion_2014,1,1,1
